Quantifier,MoSS Variant Test,MoSS Variant Train,MAE,m_test,m_train,alpha
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.03563218390804623,0.8,0.5,0.8
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.061165107643609495,0.8,0.5,0.8
DyS,MoSS,MoSS_MN,0.22175379243315563,0.8,0.5,0.8
HDy,MoSS,MoSS_MN,0.2350000000000001,0.8,0.5,0.8
SORD,MoSS,MoSS_MN,0.16000000000000003,0.8,0.5,0.8
SMM,MoSS,MoSS_MN,0.20911084206766262,0.8,0.5,0.8
ACC,MoSS,MoSS_MN,0.13482142857142865,0.8,0.5,0.8
X_method,MoSS,MoSS_MN,0.13482142857142865,0.8,0.5,0.8
MAX,MoSS,MoSS_MN,0.20397350993377494,0.8,0.5,0.8
MS,MoSS,MoSS_MN,0.15619469026548682,0.8,0.5,0.8
MS2,MoSS,MoSS_MN,0.09729729729729741,0.8,0.5,0.8
CC,MoSS,MoSS_MN,0.22000000000000008,0.8,0.5,0.8
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.2648205147439726,0.8,0.5,0.8
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.24,0.8,0.5,0.8
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.21000000000000008,0.8,0.5,0.8
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.2688565724782531,0.8,0.5,0.8
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.1953488372093024,0.8,0.5,0.8
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.19340101522842645,0.8,0.5,0.8
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.2053398058252428,0.8,0.5,0.8
QuadaptMoSS_MS,MoSS,MoSS_MN,0.19408866995073903,0.8,0.5,0.8
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.19793281653746775,0.8,0.5,0.8
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.23136743645152003,0.8,0.5,0.8
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.19000000000000006,0.8,0.5,0.8
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.24,0.8,0.5,0.8
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.26155649443640805,0.8,0.5,0.8
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.2180522565320666,0.8,0.5,0.8
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.2096109839816933,0.8,0.5,0.8
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.19732142857142876,0.8,0.5,0.8
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.21309255079006773,0.8,0.5,0.8
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.21123595505617987,0.8,0.5,0.8
DyS,MoSS,MoSS_MN,0.23305029001535738,0.8,0.5,0.8
HDy,MoSS,MoSS_MN,0.24,0.8,0.5,0.8
SORD,MoSS,MoSS_MN,0.26,0.8,0.5,0.8
SMM,MoSS,MoSS_MN,0.24300410549152152,0.8,0.5,0.8
ACC,MoSS,MoSS_MN,0.29107142857142854,0.8,0.5,0.8
X_method,MoSS,MoSS_MN,0.29107142857142854,0.8,0.5,0.8
MAX,MoSS,MoSS_MN,0.35849889624724063,0.8,0.5,0.8
MS,MoSS,MoSS_MN,0.29000000000000004,0.8,0.5,0.8
MS2,MoSS,MoSS_MN,0.2549549549549549,0.8,0.5,0.8
CC,MoSS,MoSS_MN,0.29000000000000004,0.8,0.5,0.8
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.2610329766085201,0.8,0.5,0.8
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.22000000000000008,0.8,0.5,0.8
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.28,0.8,0.5,0.8
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.2820443393651285,0.8,0.5,0.8
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.20869565217391295,0.8,0.5,0.8
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.2842519685039371,0.8,0.5,0.8
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.09843749999999984,0.8,0.5,0.8
QuadaptMoSS_MS,MoSS,MoSS_MN,0.3421686746987952,0.8,0.5,0.8
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.29000000000000004,0.8,0.5,0.8
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.30816182420302585,0.8,0.5,0.8
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.29500000000000004,0.8,0.5,0.8
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.29000000000000004,0.8,0.5,0.8
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.28105223790047507,0.8,0.5,0.8
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.3806451612903226,0.8,0.5,0.8
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.27204968944099395,0.8,0.5,0.8
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.39999999999999997,0.8,0.5,0.8
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.29000000000000004,0.8,0.5,0.8
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.1134328358208957,0.8,0.5,0.8
DyS,MoSS,MoSS_MN,0.3175264271738908,0.8,0.5,0.99
HDy,MoSS,MoSS_MN,0.30000000000000004,0.8,0.5,0.99
SORD,MoSS,MoSS_MN,0.28,0.8,0.5,0.99
SMM,MoSS,MoSS_MN,0.30495945109289413,0.8,0.5,0.99
ACC,MoSS,MoSS_MN,0.2355357142857143,0.8,0.5,0.99
X_method,MoSS,MoSS_MN,0.2355357142857143,0.8,0.5,0.99
MAX,MoSS,MoSS_MN,0.305673289183223,0.8,0.5,0.99
MS,MoSS,MoSS_MN,0.2576991150442478,0.8,0.5,0.99
MS2,MoSS,MoSS_MN,0.1972072072072072,0.8,0.5,0.99
CC,MoSS,MoSS_MN,0.37,0.8,0.5,0.99
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.3809799205063972,0.8,0.5,0.99
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.33499999999999996,0.8,0.5,0.99
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.37,0.8,0.5,0.99
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.42222254934738324,0.8,0.5,0.99
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.242,0.8,0.5,0.99
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.010000000000000009,0.8,0.5,0.99
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.23626865671641806,0.8,0.5,0.99
QuadaptMoSS_MS,MoSS,MoSS_MN,0.010000000000000009,0.8,0.5,0.99
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.05956521739130438,0.8,0.5,0.99
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.3802312477626233,0.8,0.5,0.99
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.345,0.8,0.5,0.99
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.37,0.8,0.5,0.99
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.397399674472679,0.8,0.5,0.99
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.19792079207920787,0.8,0.5,0.99
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.26509293680297397,0.8,0.5,0.99
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.2876588628762543,0.8,0.5,0.99
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.3102614379084967,0.8,0.5,0.99
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.2940752351097178,0.8,0.5,0.99
DyS,MoSS,MoSS_MN,0.28551574517283107,0.8,0.5,0.99
HDy,MoSS,MoSS_MN,0.255,0.8,0.5,0.99
SORD,MoSS,MoSS_MN,0.30999999999999994,0.8,0.5,0.99
SMM,MoSS,MoSS_MN,0.3204296566897289,0.8,0.5,0.99
ACC,MoSS,MoSS_MN,0.3248214285714286,0.8,0.5,0.99
X_method,MoSS,MoSS_MN,0.3248214285714286,0.8,0.5,0.99
MAX,MoSS,MoSS_MN,0.3939735099337749,0.8,0.5,0.99
MS,MoSS,MoSS_MN,0.34619469026548677,0.8,0.5,0.99
MS2,MoSS,MoSS_MN,0.28729729729729736,0.8,0.5,0.99
CC,MoSS,MoSS_MN,0.41000000000000003,0.8,0.5,0.99
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.3536081092704997,0.8,0.5,0.99
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.29500000000000004,0.8,0.5,0.99
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.41000000000000003,0.8,0.5,0.99
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.42824195982880287,0.8,0.5,0.99
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.18148936170212782,0.8,0.5,0.99
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.1246153846153848,0.8,0.5,0.99
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.02797468354430388,0.8,0.5,0.99
QuadaptMoSS_MS,MoSS,MoSS_MN,0.3465217391304348,0.8,0.5,0.99
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.32999190283400814,0.8,0.5,0.99
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.403344600287065,0.8,0.5,0.99
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.38,0.8,0.5,0.99
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.4,0.8,0.5,0.99
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.4062982911647487,0.8,0.5,0.99
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.3105128205128206,0.8,0.5,0.99
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.2400000000000002,0.8,0.5,0.99
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.47101265822784844,0.8,0.5,0.99
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.3112121212121214,0.8,0.5,0.99
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.3608970107650904,0.8,0.5,0.99
DyS,MoSS,MoSS_MN,0.45349721292272305,0.8,0.5,0.99
HDy,MoSS,MoSS_MN,0.41000000000000003,0.8,0.5,0.99
SORD,MoSS,MoSS_MN,0.47,0.8,0.5,0.99
SMM,MoSS,MoSS_MN,0.4578512300595958,0.8,0.5,0.99
ACC,MoSS,MoSS_MN,0.4810714285714285,0.8,0.5,0.99
X_method,MoSS,MoSS_MN,0.4810714285714285,0.8,0.5,0.99
MAX,MoSS,MoSS_MN,0.5484988962472406,0.8,0.5,0.99
MS,MoSS,MoSS_MN,0.48,0.8,0.5,0.99
MS2,MoSS,MoSS_MN,0.44495495495495485,0.8,0.5,0.99
CC,MoSS,MoSS_MN,0.48,0.8,0.5,0.99
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.47637664073509944,0.8,0.5,0.99
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.43499999999999994,0.8,0.5,0.99
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.47,0.8,0.5,0.99
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.48171228082343764,0.8,0.5,0.99
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.21857142857142875,0.8,0.5,0.99
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.4717518248175182,0.8,0.5,0.99
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.11413793103448289,0.8,0.5,0.99
QuadaptMoSS_MS,MoSS,MoSS_MN,0.48,0.8,0.5,0.99
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.48,0.8,0.5,0.99
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.5086348156218925,0.8,0.5,0.99
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.485,0.8,0.5,0.99
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.48,0.8,0.5,0.99
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.48534455199077,0.8,0.5,0.99
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.47376623376623384,0.8,0.5,0.99
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.47275862068965513,0.8,0.5,0.99
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.4770129870129871,0.8,0.5,0.99
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.4754014598540146,0.8,0.5,0.99
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.4629184641932702,0.8,0.5,0.99
DyS,MoSS,MoSS_MN,0.23750786631486984,0.8500000000000001,0.5,0.1
HDy,MoSS,MoSS_MN,0.24000000000000002,0.8500000000000001,0.5,0.1
SORD,MoSS,MoSS_MN,0.22,0.8500000000000001,0.5,0.1
SMM,MoSS,MoSS_MN,0.2436003374826546,0.8500000000000001,0.5,0.1
ACC,MoSS,MoSS_MN,0.16339285714285726,0.8500000000000001,0.5,0.1
X_method,MoSS,MoSS_MN,0.16339285714285726,0.8500000000000001,0.5,0.1
MAX,MoSS,MoSS_MN,0.09867549668874176,0.8500000000000001,0.5,0.1
MS,MoSS,MoSS_MN,0.19729729729729736,0.8500000000000001,0.5,0.1
MS2,MoSS,MoSS_MN,0.19729729729729736,0.8500000000000001,0.5,0.1
CC,MoSS,MoSS_MN,0.30000000000000004,0.8500000000000001,0.5,0.1
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.27534480894186353,0.8500000000000001,0.5,0.1
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.31999999999999995,0.8500000000000001,0.5,0.1
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.30000000000000004,0.8500000000000001,0.5,0.1
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.33492409104070686,0.8500000000000001,0.5,0.1
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.1,0.8500000000000001,0.5,0.1
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.0722222222222222,0.8500000000000001,0.5,0.1
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.19200000000000003,0.8500000000000001,0.5,0.1
QuadaptMoSS_MS,MoSS,MoSS_MN,0.11621621621621622,0.8500000000000001,0.5,0.1
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.018085106382978666,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.25577035633721557,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.28,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.27,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.29620050745721904,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.09565217391304354,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.1631578947368422,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.21578947368421056,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.2312500000000001,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.16162423732379558,0.8500000000000001,0.5,0.1
DyS,MoSS,MoSS_MN,0.40681461462735313,0.8500000000000001,0.5,0.1
HDy,MoSS,MoSS_MN,0.41000000000000003,0.8500000000000001,0.5,0.1
SORD,MoSS,MoSS_MN,0.4700000000000001,0.8500000000000001,0.5,0.1
SMM,MoSS,MoSS_MN,0.4231168728012241,0.8500000000000001,0.5,0.1
ACC,MoSS,MoSS_MN,0.43125000000000013,0.8500000000000001,0.5,0.1
X_method,MoSS,MoSS_MN,0.43125000000000013,0.8500000000000001,0.5,0.1
MAX,MoSS,MoSS_MN,0.3635761589403974,0.8500000000000001,0.5,0.1
MS,MoSS,MoSS_MN,0.42000000000000004,0.8500000000000001,0.5,0.1
MS2,MoSS,MoSS_MN,0.4675675675675677,0.8500000000000001,0.5,0.1
CC,MoSS,MoSS_MN,0.42000000000000004,0.8500000000000001,0.5,0.1
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.36098285516521633,0.8500000000000001,0.5,0.1
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.32999999999999996,0.8500000000000001,0.5,0.1
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.43000000000000005,0.8500000000000001,0.5,0.1
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.4047734351571045,0.8500000000000001,0.5,0.1
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.45984555984555997,0.8500000000000001,0.5,0.1
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.65,0.8500000000000001,0.5,0.1
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.38920863309352516,0.8500000000000001,0.5,0.1
QuadaptMoSS_MS,MoSS,MoSS_MN,0.9,0.8500000000000001,0.5,0.1
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.9,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.39847629895986847,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.43000000000000005,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.42000000000000004,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.39946021061301806,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.4891891891891892,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.5428571428571427,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.5493506493506497,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.48490566037735894,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.48378493403319633,0.8500000000000001,0.5,0.1
DyS,MoSS,MoSS_MN,0.4658458308794875,0.8500000000000001,0.5,0.1
HDy,MoSS,MoSS_MN,0.49,0.8500000000000001,0.5,0.1
SORD,MoSS,MoSS_MN,0.4600000000000001,0.8500000000000001,0.5,0.1
SMM,MoSS,MoSS_MN,0.4504616664309097,0.8500000000000001,0.5,0.1
ACC,MoSS,MoSS_MN,0.43125000000000013,0.8500000000000001,0.5,0.1
X_method,MoSS,MoSS_MN,0.43125000000000013,0.8500000000000001,0.5,0.1
MAX,MoSS,MoSS_MN,0.3635761589403974,0.8500000000000001,0.5,0.1
MS,MoSS,MoSS_MN,0.42000000000000004,0.8500000000000001,0.5,0.1
MS2,MoSS,MoSS_MN,0.4675675675675677,0.8500000000000001,0.5,0.1
CC,MoSS,MoSS_MN,0.42000000000000004,0.8500000000000001,0.5,0.1
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.426676301807431,0.8500000000000001,0.5,0.1
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.4600000000000001,0.8500000000000001,0.5,0.1
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.44000000000000006,0.8500000000000001,0.5,0.1
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.4154132121372154,0.8500000000000001,0.5,0.1
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.9,0.8500000000000001,0.5,0.1
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.4340501792114696,0.8500000000000001,0.5,0.1
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.1,0.8500000000000001,0.5,0.1
QuadaptMoSS_MS,MoSS,MoSS_MN,0.42000000000000004,0.8500000000000001,0.5,0.1
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.42000000000000004,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.40743184366852225,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.44000000000000006,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.42000000000000004,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.41518920888076616,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.40657894736842104,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.42842809364548495,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.2690476190476191,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.476271186440678,0.8500000000000001,0.5,0.1
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.4594405594405594,0.8500000000000001,0.5,0.1
DyS,MoSS,MoSS_MN,0.37167908298380786,0.8500000000000001,0.5,0.2
HDy,MoSS,MoSS_MN,0.38499999999999995,0.8500000000000001,0.5,0.2
SORD,MoSS,MoSS_MN,0.39999999999999997,0.8500000000000001,0.5,0.2
SMM,MoSS,MoSS_MN,0.3696445690494063,0.8500000000000001,0.5,0.2
ACC,MoSS,MoSS_MN,0.3312500000000001,0.8500000000000001,0.5,0.2
X_method,MoSS,MoSS_MN,0.3312500000000001,0.8500000000000001,0.5,0.2
MAX,MoSS,MoSS_MN,0.2635761589403974,0.8500000000000001,0.5,0.2
MS,MoSS,MoSS_MN,0.32,0.8500000000000001,0.5,0.2
MS2,MoSS,MoSS_MN,0.36756756756756764,0.8500000000000001,0.5,0.2
CC,MoSS,MoSS_MN,0.32,0.8500000000000001,0.5,0.2
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.32102597108110703,0.8500000000000001,0.5,0.2
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.36000000000000004,0.8500000000000001,0.5,0.2
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.35000000000000003,0.8500000000000001,0.5,0.2
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.32287722186630746,0.8500000000000001,0.5,0.2
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.6775510204081632,0.8500000000000001,0.5,0.2
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.5209302325581393,0.8500000000000001,0.5,0.2
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.24979919678714863,0.8500000000000001,0.5,0.2
QuadaptMoSS_MS,MoSS,MoSS_MN,0.32,0.8500000000000001,0.5,0.2
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.5592592592592591,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.32017312339739395,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.37999999999999995,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.33,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.32622340596203997,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.3584415584415585,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.3281385281385281,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.45677966101694917,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.36315789473684207,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.47391304347826063,0.8500000000000001,0.5,0.2
DyS,MoSS,MoSS_MN,0.22155017406973465,0.8500000000000001,0.5,0.2
HDy,MoSS,MoSS_MN,0.21999999999999997,0.8500000000000001,0.5,0.2
SORD,MoSS,MoSS_MN,0.21000000000000002,0.8500000000000001,0.5,0.2
SMM,MoSS,MoSS_MN,0.22022795164325099,0.8500000000000001,0.5,0.2
ACC,MoSS,MoSS_MN,0.1303571428571429,0.8500000000000001,0.5,0.2
X_method,MoSS,MoSS_MN,0.1303571428571429,0.8500000000000001,0.5,0.2
MAX,MoSS,MoSS_MN,0.06490066225165558,0.8500000000000001,0.5,0.2
MS,MoSS,MoSS_MN,0.16486486486486485,0.8500000000000001,0.5,0.2
MS2,MoSS,MoSS_MN,0.16486486486486485,0.8500000000000001,0.5,0.2
CC,MoSS,MoSS_MN,0.22999999999999998,0.8500000000000001,0.5,0.2
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.2457998627720377,0.8500000000000001,0.5,0.2
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.27499999999999997,0.8500000000000001,0.5,0.2
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.26,0.8500000000000001,0.5,0.2
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.26473966530423476,0.8500000000000001,0.5,0.2
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.15319148936170207,0.8500000000000001,0.5,0.2
QuadaptMoSS_X_method,MoSS,MoSS_MN,0.2,0.8500000000000001,0.5,0.2
QuadaptMoSS_MAX,MoSS,MoSS_MN,0.6551724137931034,0.8500000000000001,0.5,0.2
QuadaptMoSS_MS,MoSS,MoSS_MN,0.2,0.8500000000000001,0.5,0.2
QuadaptMoSS_MS2,MoSS,MoSS_MN,0.15918367346938775,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_DyS,MoSS,MoSS_MN,0.19991869188086303,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_HDy,MoSS,MoSS_MN,0.195,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_SORD,MoSS,MoSS_MN,0.22999999999999998,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_SMM,MoSS,MoSS_MN,0.24027747606469968,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_ACC,MoSS,MoSS_MN,0.17328767123287664,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_X_method,MoSS,MoSS_MN,0.1863636363636363,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_MAX,MoSS,MoSS_MN,0.1999999999999999,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_MS,MoSS,MoSS_MN,0.19860139860139853,0.8500000000000001,0.5,0.2
QuadaptMoSS_MN_MS2,MoSS,MoSS_MN,0.216403785488959,0.8500000000000001,0.5,0.2
DyS,MoSS,MoSS_MN,0.29821594590715245,0.8500000000000001,0.5,0.2
HDy,MoSS,MoSS_MN,0.31,0.8500000000000001,0.5,0.2
SORD,MoSS,MoSS_MN,0.27,0.8500000000000001,0.5,0.2
SMM,MoSS,MoSS_MN,0.28347067836187095,0.8500000000000001,0.5,0.2
ACC,MoSS,MoSS_MN,0.21964285714285714,0.8500000000000001,0.5,0.2
X_method,MoSS,MoSS_MN,0.21964285714285714,0.8500000000000001,0.5,0.2
MAX,MoSS,MoSS_MN,0.1532008830022074,0.8500000000000001,0.5,0.2
MS,MoSS,MoSS_MN,0.2549549549549549,0.8500000000000001,0.5,0.2
MS2,MoSS,MoSS_MN,0.2549549549549549,0.8500000000000001,0.5,0.2
CC,MoSS,MoSS_MN,0.26999999999999996,0.8500000000000001,0.5,0.2
QuadaptMoSS_DyS,MoSS,MoSS_MN,0.29916590388726627,0.8500000000000001,0.5,0.2
QuadaptMoSS_HDy,MoSS,MoSS_MN,0.31,0.8500000000000001,0.5,0.2
QuadaptMoSS_SORD,MoSS,MoSS_MN,0.27,0.8500000000000001,0.5,0.2
QuadaptMoSS_SMM,MoSS,MoSS_MN,0.28934722011019715,0.8500000000000001,0.5,0.2
QuadaptMoSS_ACC,MoSS,MoSS_MN,0.007692307692308137,0.8500000000000001,0.5,0.2
